reco_id,time_reco,id_sender,id_reciever,id_product,product_bought
f0461a6c-ac3e-490b-bc8b-7a61e0ac59a3,2009-10-10 23:13:24,4584f105-fe69-41e7-83b3-b18ed8a5be9b,5d5751ae-837f-4c0a-9455-990904ae2cce,8752861,0
66aa4806-829f-461f-a8eb-4719e6eaff33,1971-10-13 11:53:47,13a6c635-2f20-4e22-9e76-c3761d1111be,d68b0340-75f9-44b6-8cbf-2a12fb450bb8,8550462,0
15424eb3-991c-4c41-bde1-db931b7b45ca,1990-03-11 14:28:46,eff6d601-2803-43e1-8179-96eb11403b3f,28d022db-ebb8-4fa2-9002-37bb927bfaed,8487397,1
89a76355-80eb-49e8-a32e-46c46e824491,2007-07-02 22:35:08,25307397-b6d9-43b4-99c6-7c34b5913561,2cb3edde-5003-4052-a9de-86398c629ec8,8741702,1
896357c1-fca3-4f9a-bd98-097944f797c3,2016-08-06 13:13:38,8d597015-898f-4de0-8a40-fc4944fbdaf2,f6271685-c7f9-4d93-a58c-7a115a7c5669,8487830,1
c1e439c1-a18f-4293-a0e4-752149eef80e,1996-02-01 00:33:25,f103210d-4f7b-4cee-b30a-52f449d01881,19045f52-a35b-4354-b120-ce5268080e33,8588264,1
eab92b56-b2b0-4854-afc3-ffac8df95e89,1997-05-02 14:39:39,29bd6093-ba67-4319-8de3-68e36eefbae0,92e83262-ac2b-492d-8827-19848eecb81b,8528888,1
05fe3799-bff6-48b7-bc25-91f933431f45,1973-09-26 06:46:52,b5e628ea-3e7b-44a2-a390-983d416bf177,ceb8bdcc-43d0-435c-8cf7-c9982e985970,8572526,1
1ee90abb-3100-4e9c-9eae-45e9dcdc969e,2000-03-31 14:12:53,4abd0d23-1514-4708-ad6c-d4623aac1d52,282c9d21-c840-4a36-b36b-59907bf676b9,8607982,1
b22e124e-8616-48c5-bd65-4c5f1ac2e518,2017-07-14 15:47:27,92e83262-ac2b-492d-8827-19848eecb81b,e266e1a6-976f-4a2e-ac30-17f2b0ec8fe4,8742029,1
137b3261-318b-405a-a240-e8fe758782cc,2002-02-17 00:34:19,c825b094-4188-4fd4-903d-bacaa34313d0,5a5af59d-1190-4630-8e8b-d069a562f7c5,8559028,0
a45a1ada-e07d-4887-9590-718d2d4e51e6,1991-02-10 19:39:16,3c1fabe5-a384-4afa-bb3c-1f51ed05e9d0,dd40740a-8f18-4db5-919e-4fcaf5c35b8b,8598790,1
9c64c61f-7d66-40f7-98e5-6f177824e8f6,1996-01-30 00:17:50,8bdd5d9b-ebe1-497b-84cb-98c602d40a1c,dc3b2048-f737-48a8-b004-8b20dcc87b37,8655779,1
d558d01a-f88e-4c3e-8acd-3c43763c733e,2020-09-15 01:30:09,d66fe172-cc5a-407c-acae-ce4e10f98729,c9b796b7-ffd6-4f29-8647-589abd4512f4,8573928,1
18141e32-3484-4eb8-aa0e-de9b1f647647,2007-12-09 21:33:18,3bf7e07f-e287-4c5b-8bd0-8a8d73853ebc,89ec0d78-5652-431e-849c-3650e277b2d1,8747039,0
a3b64b0f-de59-4af6-af6f-1ea9b1db3867,1992-01-13 14:37:04,f6e5d38c-120d-4d69-87c3-dc9d8aeb3d2f,bd61555e-ddcc-4798-955a-8c4b45b6c0c8,8574981,0
b978a702-6f64-44cc-96da-9be5597bfd66,2000-03-26 17:26:55,c9b796b7-ffd6-4f29-8647-589abd4512f4,7ea1a445-4253-4d9a-8e79-53c500162c65,8607989,1
abb7ce29-63c7-421e-b02e-102969dde4c2,2005-02-25 04:03:43,3d4c931f-310a-448a-9e03-826c3fa6da61,e2b774ce-2bfd-41bc-8762-22534d651fb7,8598016,1
c7a464be-4444-4ff7-93de-ce72beb19b24,1980-05-12 22:21:34,7efa71b6-9cae-4cf7-87bb-87e8c2f93d77,83e9753b-6b99-4c13-b33e-4b8dffc478e0,8640097,1
cf6ec4ef-4cbf-46da-be01-9d0c9376ddfb,1977-07-12 09:51:43,ad55324b-21e5-422d-809d-3687b3e71b1e,01ba0eca-6156-47e2-b168-1e3f65815205,8543009,1
26ab9349-a9a3-40f1-8ee5-1e02b0e61264,2003-12-21 16:37:36,5524e67c-e85e-4a08-96d4-c52d11a22215,3d958d41-e1fe-49b1-962b-b57cc69eca57,1094265,1
cb756579-7ec3-4965-964f-de4b22dc05f4,1999-07-26 09:34:07,96ff9056-f80e-4db2-afa7-e6b2b7eab992,072d1dcf-5721-442f-84b7-e3676f2f9316,8752861,1
7a73bb49-11d8-4d4b-8c15-38dd73437d1a,1984-03-06 16:34:45,0a8aba6b-218a-4a14-96ec-dce3ab19d3e7,33a87481-379e-4b81-ad6c-9de48d82013a,8621394,1
a528d65e-3542-4213-8230-b2e8de7efec3,2005-09-18 12:50:08,250343f4-b757-4c3f-aaea-d7d3ddb14744,1c5e8057-31f7-4bd5-b42f-2b706c302fa9,8665309,0
4c2ac6e2-f601-47bb-928c-520bd8afc35c,1995-03-21 09:52:20,fe800ee8-68cd-4242-b799-6411a3da6865,930222e4-f8f4-4357-953d-b4a02fc8c6a3,8667344,0
0cc89750-e051-45f5-93b2-780cce0732ec,1994-03-24 04:47:10,f04498a4-fd70-42a7-a01a-8843cc1d10d9,063b213d-6ff1-4ab5-8b8f-080ab82cc2a6,8611643,1
40e5f34e-ae2c-4e72-a782-e38c204e14d6,1982-10-10 12:15:30,acccdc2e-f7b6-4d4e-b4dc-fc9114aa3819,2cb3edde-5003-4052-a9de-86398c629ec8,8587170,1
f0fd7224-c927-4f7d-8dd3-afb72ebc945e,2017-01-04 09:53:55,04cabeab-589e-4d94-9975-21dedb5b2cdc,07017851-e9cc-40d2-a0f3-e82819761e72,1094265,1
00807c61-ab6a-4924-85d9-c91d0b6a9b14,2020-02-16 07:27:24,0d548f9f-0364-432b-9d9a-e3847f7b05f8,31182508-828e-4801-9d6b-89c77c76094f,8655439,0
7bceba9e-046d-4e7a-8ecd-aa7eefe7e3d5,1984-08-14 06:15:52,01ba0eca-6156-47e2-b168-1e3f65815205,e9bce691-11f2-487a-8269-1f66f289a3c4,8626186,1
4106b578-fb74-4e26-b89f-16251b4d3596,1989-12-20 19:45:25,691ce2f4-3079-4eca-8c98-0c44e9f63b7a,b66d2104-20fd-47a6-b801-564963fb077f,8090254,1
0903cb22-b867-4735-9983-d805859cb5ab,2009-05-26 23:48:32,2c288c88-2944-412f-bd7e-37f76fe071ae,11d604ae-a6ba-45ba-bbee-e91390b8a7ac,8113695,0
1997e527-4f2b-4323-995c-08abbac1a468,1981-11-12 12:54:24,b47d65dd-26ae-465e-a844-f656dda4acbf,ad64b06c-fc3d-448b-a6c2-dafaf2b44921,8653791,1
d469adc7-47ce-49ed-b100-01e2ac042c37,1985-01-02 23:29:42,c9a333ed-9f91-41f9-9d36-79a485055efc,487b9274-fffd-4896-bf1d-1fb9b3a8d46f,8399851,1
1d9a5f08-ed60-468e-94b2-67792f722ef1,1984-06-29 10:02:58,a02ccd58-a00d-4516-9e74-7d7187f5a69b,0c29c541-6096-4d67-9a3c-eeee5bfafcdc,8742180,1
19d1924b-bd9f-4650-8269-6107a22b29f3,1972-01-26 04:20:42,d7e25d1f-5f48-4f18-a81e-cef4d70684fa,38d71ba8-9c05-4cea-8760-437ec1f7ce11,8646068,0
06ad0914-4c73-4403-b036-8111d9ac914f,2006-03-17 09:23:03,33d290c2-b21c-4f38-bd1a-60147ad965ac,4584f105-fe69-41e7-83b3-b18ed8a5be9b,8647964,1
e39fec09-3a0c-4e73-b294-20e27bcdb4af,1974-03-15 14:45:55,02676c43-e1d6-4857-951b-bd4695357d03,1837ad67-7946-4fc6-8b01-2eafdf7cc2d4,8573412,0
b4f111d8-74c6-4d9f-bab9-8d6fa7615423,1984-12-12 15:29:48,57dfedf3-0344-4139-b285-264e7fe81996,bd1f18b6-8657-4a91-b5c7-9186b77d5351,8626186,1
a1e85cc4-9ec9-4f96-92d7-afe5d1b3c5ce,2010-02-26 19:43:49,4584f105-fe69-41e7-83b3-b18ed8a5be9b,3d958d41-e1fe-49b1-962b-b57cc69eca57,8669629,0
a2c50408-e3f4-47f8-948b-f5ff37242bfd,1988-09-29 11:38:18,1a5dcbb5-ca03-4b0b-b65b-3eff6975c62e,e415762c-5c8a-4608-9b8a-c39a8ea3f38c,8569279,1
6d986c02-4490-4c5c-8af1-caa6f4aae6a7,2010-12-07 00:45:18,7ac4636c-a143-45b9-a07f-7250c3b85ae0,c9b796b7-ffd6-4f29-8647-589abd4512f4,8671520,0
ced2df43-3d50-4073-af03-f7bdecfe24c5,1989-08-25 15:35:30,a02ccd58-a00d-4516-9e74-7d7187f5a69b,a5380204-bfb8-413d-9013-f547a37304a1,8763829,1
1ad62a89-653a-417e-8e82-0ff49735df7d,2002-05-17 10:47:44,ec27f41e-b786-4aa4-9b35-57059e3b2671,acf71426-adca-4f48-87d6-4978dc538448,960744,0
cbd83552-c53e-49d2-867e-7b59b19a036f,2016-07-05 15:57:55,9310dcf4-1be5-4f2d-9a62-e3f2e40e3c0f,045e61c1-58da-47af-8c78-433a49d5f7ed,8525459,1
c357d572-1ad9-4d8d-9631-768133a40092,1992-02-02 19:43:47,a22d78d4-4076-49e8-ad00-fddf269f37b9,f6f2cca1-db34-4cac-9e60-aa0629d7cd71,8525645,0
3f75e69f-7afc-478e-a819-f1a80f7cbc44,1981-11-14 03:15:10,40dbc2e6-7d01-4f5f-9e5a-830bea949717,807a90a6-3103-4cef-944a-304a663b58e1,8588188,0
aec26d9c-04d8-4893-9f07-add0d2669b4d,1976-04-26 05:01:37,250343f4-b757-4c3f-aaea-d7d3ddb14744,1d67a3ff-ab4d-4b5e-81a4-4188e843e8d5,8646077,0
f63c3037-8d89-4e30-a8d9-b9f9ea420e15,2017-03-19 05:27:56,c9a07af4-afa3-419c-86a2-a866a6d0a041,86d76cd7-22e5-451f-8fc7-0db7abcffcc2,8640097,0
113d1a24-04f8-44c5-93c7-785f788895cc,1988-05-13 16:33:26,cfe65e73-6d5f-434c-9e9a-dd25d9b387e3,c37612b5-3a7b-4cdd-95f9-393a60df43e9,8013705,1
9dd02833-3dc9-4618-9aa6-18c073149f1f,2020-09-26 11:00:56,3459215a-9697-408f-bd57-f564d5fb3381,3be760cb-9cca-412a-a49b-6bf263ca2b6a,8353277,1
6a3ca3f6-405a-4375-834f-8292ec774257,1984-06-04 15:02:28,aa238b3e-f4bf-40ce-9e94-5787fecd5f40,d66fe172-cc5a-407c-acae-ce4e10f98729,8650144,1
fb089faf-3d8f-45aa-972f-65a7d9e359b1,2015-04-14 06:12:19,980b24f3-c8ec-415d-a1a1-2f7517213b63,88898591-65e8-413e-88cb-7e50ba6725bd,8542873,1
a8280c3f-b3c3-41e6-ac46-af14208f965a,1985-01-28 06:44:26,2cfe6aa5-d320-4f47-8000-d74e40d35f77,92f34e2d-a44b-47d7-be8b-12ec157ca258,8669813,0
29863d61-0133-405b-8859-833b602c0be4,2001-01-04 02:30:09,12d817b3-9b0a-470f-8e25-e4ad09f0e756,accf13bf-47c5-4751-b2c3-727603a5ba17,8741639,0
3f589453-6f88-4b3c-a1b8-f7b1e9887b24,1999-03-02 05:18:46,34d40a00-18f9-4fa5-9973-ffd5d8663c6f,b66d2104-20fd-47a6-b801-564963fb077f,8667512,0
c527943e-f675-493b-bf98-946211ffdc79,2004-02-27 10:13:15,5565ac1e-4c2a-4fd8-b990-7a11d594dc0e,1d71882d-180a-46ba-a772-c892e72b0dbe,8550462,0
2c13c60c-7b5b-4f95-a473-5f6681556626,2010-02-25 06:05:03,acccdc2e-f7b6-4d4e-b4dc-fc9114aa3819,94e38f66-33f5-4c42-aac7-5a3779654212,8547791,1
a1d44f0e-5338-4737-9a38-110b23fb8a83,1977-09-27 19:15:26,5565ac1e-4c2a-4fd8-b990-7a11d594dc0e,24235dd0-4892-46bd-984c-056910199b0a,8346006,1
902fc56f-74f0-4c51-80c5-f1320657440c,1989-07-11 15:20:51,5367930f-dc27-46a6-a8fa-8a53bdc7edec,f1cce837-b559-4eed-a5b6-0bc4549bef06,8647974,1
2054a187-89cb-4f66-8b6d-95369d4c2fdd,1971-03-24 11:36:00,521ef4ee-c4c4-42d9-b510-f51bbbe816cf,8af60fb3-5a93-4d02-96c6-4870b4d3decb,8113695,0
68d0e476-e35f-48d0-b6ae-109575518edc,2008-01-13 07:03:36,135ae3e2-d03d-41a8-9cdf-636c09c16e6f,86d76cd7-22e5-451f-8fc7-0db7abcffcc2,8644134,1
2080ba62-875a-49b7-b614-d77613d6f53c,1983-10-24 22:28:57,aa238b3e-f4bf-40ce-9e94-5787fecd5f40,40384db2-2439-43c2-bd2d-9a54688a3492,8669663,1
af231ad3-1beb-426c-bd21-fed579b1a939,1981-08-13 19:29:13,40384db2-2439-43c2-bd2d-9a54688a3492,da291459-f36d-4032-a6b9-5a434e0d4b8b,8669668,1
0090db40-2638-458c-84de-6d2bd335a233,1994-10-06 07:27:08,7aae88b6-e775-4cb2-a06f-78dc91372d49,c825b094-4188-4fd4-903d-bacaa34313d0,8525661,1
ca00fe35-5bed-4b38-8c61-358c0a0e1de9,2013-10-20 08:57:41,6d1012bc-d57d-4095-87f9-8ef9767987d5,d975b6dc-50df-4a48-b71c-800a1903bb33,8669658,1
dfea4862-dab7-4a1d-8c17-c2e60ca57cc2,1995-05-08 05:18:48,fe916ca1-7bd2-4dc0-b91b-41115e413de9,521ef4ee-c4c4-42d9-b510-f51bbbe816cf,8374097,0
d2eef5c3-ef96-400f-b930-67f62c6abdd5,1998-07-28 01:28:42,b43e0eb0-9d14-4004-a2c7-f7021b822219,a22d78d4-4076-49e8-ad00-fddf269f37b9,8543972,1
aedf3abd-7036-4fbc-ab56-36a2c1d774cd,2014-09-04 04:39:31,e415762c-5c8a-4608-9b8a-c39a8ea3f38c,b43e0eb0-9d14-4004-a2c7-f7021b822219,8649223,1
581730c4-4a33-4a12-be7e-95e69426cbfa,1990-05-21 07:31:39,77120f3b-9b69-43a9-9045-c75292c3c99d,087acbe4-0c32-4016-9c73-7281f353fdd5,8747327,0
c7975b68-e057-4db3-b34b-f146035d86a7,1970-06-19 00:42:22,5a16fe64-7e5c-462a-89d3-c5ce7e888c34,e2b774ce-2bfd-41bc-8762-22534d651fb7,8547383,1
7df192f4-0846-47cf-b206-d9b6b611a398,2002-06-30 04:09:09,06ada2a9-ec6e-4306-b83b-33af4489fca0,31182508-828e-4801-9d6b-89c77c76094f,8665808,1
87ddd01d-7473-41e7-b303-cd1973f3908f,2020-11-25 11:49:05,5b625b67-3bf4-439f-ad73-9dc9006c24c3,901ccbb9-5245-4f35-8ae4-10f57409131d,8605666,0
c45eb68c-8e32-4dc5-9c32-9720f0a0fb2c,1976-06-20 15:49:11,691ce2f4-3079-4eca-8c98-0c44e9f63b7a,f6f2cca1-db34-4cac-9e60-aa0629d7cd71,8572997,1
026740c4-7fa5-4ed1-b265-4ba974b6dae7,2008-12-25 19:57:28,4584f105-fe69-41e7-83b3-b18ed8a5be9b,11b18d52-42bd-4cfb-8cc4-05796ffdff49,8640097,1
903453f6-3b15-4ee5-bfa3-25d207598512,1989-11-29 01:17:38,d354552d-d8ca-4e0b-8fe6-a05ce7a1f75c,f8447697-2276-4715-b96d-0246b5e2abe1,8554713,0
863c0772-9fa4-43c6-831d-5c59b8dbfa2d,2010-08-27 21:03:14,b52365e0-9026-4637-8822-20416d82bfac,f6e5d38c-120d-4d69-87c3-dc9d8aeb3d2f,8336032,1
c8a250ff-9791-411d-a674-03319b34b486,1979-01-07 13:22:07,fb6fe8b6-447f-4bff-aa40-b055f74e6caa,19045f52-a35b-4354-b120-ce5268080e33,8607307,0
2e49aa50-e41f-4e57-9bd4-adc202dc5483,2020-03-24 12:30:58,3c1fabe5-a384-4afa-bb3c-1f51ed05e9d0,157651f7-ce0b-4f52-a836-b2f58c94b234,8487707,1
566d46ef-dcf4-4631-8d5e-cbc1a3ecaa20,2007-06-21 03:14:36,087acbe4-0c32-4016-9c73-7281f353fdd5,250343f4-b757-4c3f-aaea-d7d3ddb14744,8372972,1
b12ef443-ef1b-4fed-aca4-9ff51173adef,2013-05-26 14:38:00,149ed88c-c521-4450-97c0-fb0f2d931b3f,48da614d-e972-465f-9643-157451a35cc7,8346006,1
50769edd-1a0e-46b2-b3c8-e264ac856725,2009-11-05 13:10:38,b0f13650-6c72-4fd9-b975-d9cf61f3b81e,6fb34e28-4b03-4daf-a9c4-d5c267a26761,8550215,0
57b37a22-ea63-4c44-b33b-cf4673cc4767,2006-08-17 08:11:36,3459215a-9697-408f-bd57-f564d5fb3381,c6b7fe8d-9f47-4322-ba84-bbe0a4b00712,8742181,0
7be38b97-6ace-4e6d-8da9-980f84821e78,2013-08-13 07:12:48,072d1dcf-5721-442f-84b7-e3676f2f9316,a3e78d82-a7db-4f8a-95b3-5bc0af55d165,8752861,1
0a192300-5beb-4321-ab2b-7c7ddd810846,2020-12-01 08:09:12,072d1dcf-5721-442f-84b7-e3676f2f9316,4b1e503d-8c60-4b4f-95b2-2f50caee4d0b,8519056,0
598fafb6-93d3-425a-a0f7-75876f3ab6d5,1996-04-26 21:02:10,df8492a7-a27e-47b6-b705-1d468e43c839,413c2ec6-0279-40e5-adb4-2434f1ec7e9f,8659636,1
91c07244-9703-4836-b6d7-2156a7e8ff93,2005-09-07 04:54:18,11cec2dd-d5c8-4f64-9570-a75c6715c1ef,b43e0eb0-9d14-4004-a2c7-f7021b822219,8519056,1
472dc495-dace-40c9-ad82-b85588b3daf8,1978-08-12 10:06:47,b66d2104-20fd-47a6-b801-564963fb077f,e37f3aa1-e087-4616-bca9-9ac77694ae9d,8669629,1
a7b39659-c952-496b-9cb5-8a7c5a467a68,1994-03-15 18:17:12,6f62211b-166b-4c03-af10-c4916a335f6b,c37612b5-3a7b-4cdd-95f9-393a60df43e9,8568896,1
d75ef121-35b9-4b8e-880c-3b462ecd6beb,1980-02-14 22:43:12,b66d2104-20fd-47a6-b801-564963fb077f,7244b05e-9676-4661-b735-eef14fd94951,8603004,0
814ac7b1-595f-47ea-8bc9-5c7e26ceb8be,1980-11-03 15:13:08,e415762c-5c8a-4608-9b8a-c39a8ea3f38c,85baade6-8e81-48bd-8aca-835d7e88169e,8646290,1
5133af48-11b7-493f-956a-900a103632cd,1982-07-06 20:07:24,5e222141-428c-4b49-b031-fab7e64a9fb9,521ef4ee-c4c4-42d9-b510-f51bbbe816cf,8641698,1
8aa2b0d1-8f05-4326-b062-6a35e46ae83e,1975-09-01 17:49:28,f7cf6ac8-0f89-4c00-ae1a-53b2da9231a6,b221243f-7863-4365-b1b6-40aa0aa9261d,8573009,1
ff97f8f9-b117-4aa9-ab0a-0a016272882d,1984-10-04 10:59:07,852cf139-7195-4e18-9ff4-c25d0366881f,90121e08-9fd9-4579-a537-9830c82de9d8,8514901,0
2314b716-a72d-4557-9284-28f2b5c83dee,2017-08-21 08:11:14,bd1f18b6-8657-4a91-b5c7-9186b77d5351,57dfedf3-0344-4139-b285-264e7fe81996,8671509,1
de71a5b8-8eb4-4837-9ed4-897e4169e8a0,1989-12-10 16:35:00,5524e67c-e85e-4a08-96d4-c52d11a22215,7efa71b6-9cae-4cf7-87bb-87e8c2f93d77,8603017,1
3d1214e1-0d76-42ff-b53e-715fc5d4c014,2013-04-05 20:14:48,88898591-65e8-413e-88cb-7e50ba6725bd,aeb49356-a90b-47ec-9290-0c464411f856,8558672,0
e3dfd9ed-a744-4ec5-8568-4bae1191979e,1989-01-14 12:48:15,2c288c88-2944-412f-bd7e-37f76fe071ae,bc69f218-8abd-4f6f-a1e1-68c30735ddd4,8626136,0
5c643af0-0366-4c8a-9b24-72f4bb602d43,1978-11-23 22:00:43,609c9ddb-a45c-421b-bce2-4fc75ddc85ea,acf71426-adca-4f48-87d6-4978dc538448,8607307,0
5b432cc7-d685-4b74-9c10-e86adb40237a,1987-03-02 05:04:45,3ab33a74-06f9-4992-abab-d19aef854575,fc7aedd3-04a7-4524-9da8-d7a80d577caa,8669643,0
65cd3efd-bc65-419f-aed8-5ae12b73aeab,1996-09-04 02:16:27,4584f105-fe69-41e7-83b3-b18ed8a5be9b,7244b05e-9676-4661-b735-eef14fd94951,8388734,0
ab2abe7d-7886-4952-a8fd-acef1f375a0e,1995-02-23 08:54:16,4584f105-fe69-41e7-83b3-b18ed8a5be9b,d7e25d1f-5f48-4f18-a81e-cef4d70684fa,8752857,0
d9c6ebe7-1e3d-4c54-8458-1793462c8cca,1986-10-28 21:53:00,25307397-b6d9-43b4-99c6-7c34b5913561,c825b094-4188-4fd4-903d-bacaa34313d0,8657784,1
b69d18b3-fe30-4ab2-b117-f45479ad5964,1997-05-30 23:48:18,2010524a-9be6-46bc-bdca-55efa6815782,3c26b789-7062-46e1-bdd6-fec888176ed8,8646068,1
1cffbdb5-f83d-467d-843d-e78adbe053b8,1976-12-10 22:20:36,87c211a2-000b-44ef-ac34-f34f19703e4f,d116bb8a-43df-42a5-9575-5af33e088ec9,8501245,1
9eaab6c6-2342-4d28-ad2d-78b218a5512c,2000-12-11 00:12:47,11cec2dd-d5c8-4f64-9570-a75c6715c1ef,fe916ca1-7bd2-4dc0-b91b-41115e413de9,8113695,0
49ad8bd0-6569-4e92-896f-737ba068fa60,2003-12-08 05:58:13,a22d78d4-4076-49e8-ad00-fddf269f37b9,02676c43-e1d6-4857-951b-bd4695357d03,8670439,0
e90c326e-4612-4c4a-a0bc-28d40bfad3db,1976-06-26 22:28:31,5d5751ae-837f-4c0a-9455-990904ae2cce,3d958d41-e1fe-49b1-962b-b57cc69eca57,8542899,1
eb368899-8437-4e1f-9c02-86b48f8d3754,1990-11-06 05:07:57,acccdc2e-f7b6-4d4e-b4dc-fc9114aa3819,1c5e8057-31f7-4bd5-b42f-2b706c302fa9,8618554,1
e3fd8e89-9e80-49ed-bf31-977a319cb5de,1994-10-10 19:28:45,b43e0eb0-9d14-4004-a2c7-f7021b822219,a5380204-bfb8-413d-9013-f547a37304a1,8573416,0
c3f56383-63c2-467a-84fe-6385d746055e,2003-08-14 13:16:21,47a5f451-2bde-4855-844a-c26cd265c282,0a961442-cc3b-4498-8253-8e8396c7af55,8569279,1
81bdf704-7f68-4ea2-89ca-4db49d63458a,1986-06-14 14:03:17,8af60fb3-5a93-4d02-96c6-4870b4d3decb,4584f105-fe69-41e7-83b3-b18ed8a5be9b,8621394,1
82833b3f-1ac0-4a64-89b4-b7e8a1f86b2d,2001-02-21 01:35:30,aad83337-ac6f-4de5-a12c-9364f0bcc86f,b221243f-7863-4365-b1b6-40aa0aa9261d,8582884,1
e46bb500-cf2c-45ca-98b8-a4618c230528,1975-01-30 09:58:38,b7ca22f7-7dbe-41ea-939b-31c001d84436,af1aa870-d9a6-41dc-98c5-3f48787d5d9e,8510139,1
8e1a0d89-6fc5-4b64-979b-c64423246b6c,2008-03-16 13:33:07,a64bd485-6b9f-49b2-8255-8c0f2a182115,77ca8b10-f33c-4fc7-82b4-283467feff50,8518409,0
40b4777b-a161-410a-beb9-e1344ad8cff1,2008-11-30 15:38:36,37e44caf-31f9-4b46-afbb-c16d9b94c26e,31d15e1c-5e95-45dc-9a55-0925fbd910b5,8353528,0
628f0cd9-cd31-4224-baa0-ad506f5b500b,1990-10-28 11:36:00,acf71426-adca-4f48-87d6-4978dc538448,e48ca1a8-7977-495c-a22b-83383accaac3,8582884,1
91362c7d-7f60-4378-a763-adef3083896f,2014-07-22 19:40:34,299d9cb3-e9ba-401b-bf6d-bc5d396d0f7b,dc3b2048-f737-48a8-b004-8b20dcc87b37,8487845,0
2708722e-9a40-4315-b2ec-454f109b20aa,1997-12-13 05:23:11,e9bce691-11f2-487a-8269-1f66f289a3c4,b66d2104-20fd-47a6-b801-564963fb077f,8741545,0
a36b28e8-1d5c-46f2-8056-60badd025c62,1996-02-27 09:54:02,c9a333ed-9f91-41f9-9d36-79a485055efc,1a06300f-719f-42ae-b490-09997ad01c8a,8742179,0
55a7f1d7-6d5d-4718-93d6-247930a68d89,1980-11-06 21:07:50,aad83337-ac6f-4de5-a12c-9364f0bcc86f,5367930f-dc27-46a6-a8fa-8a53bdc7edec,8746213,0
7b5bb13b-33e6-4816-b0e6-5d8d13778044,1970-03-05 18:59:58,29bd6093-ba67-4319-8de3-68e36eefbae0,02f0f461-6ab4-44fc-ae62-f7e5436b62d8,8763925,1
c68a599c-8372-4821-a755-7494ffc1be9f,2014-06-03 16:46:35,cfe65e73-6d5f-434c-9e9a-dd25d9b387e3,c3fa2044-7880-4114-a00c-5a488fd20790,8661811,1
5fc47834-aebb-4070-a876-e116733e77c2,2008-03-11 02:54:37,06ea8de3-b2f1-4aa2-8208-56f57f97f456,3be760cb-9cca-412a-a49b-6bf263ca2b6a,8787584,0
a795e21d-73f2-4ae5-aafc-0b17ec6d2633,2014-02-19 06:38:33,ca56ace2-7cdf-44a7-89ac-8d833a01bfac,7ea1a445-4253-4d9a-8e79-53c500162c65,8547385,0
2ac4203d-85e2-4824-a564-6153fd08f56b,2009-01-19 06:57:50,0d548f9f-0364-432b-9d9a-e3847f7b05f8,993a6d5c-70ec-48e2-aa84-065fd173fd39,8766514,0
8ddd1e7b-1294-4fb3-bd6a-855ddb24a9c6,1994-01-09 14:23:08,1cc3ac40-9a6c-4792-ae7d-24adcb69b027,11b18d52-42bd-4cfb-8cc4-05796ffdff49,8558692,1
3123e2ae-ea52-4e70-b4a8-ea0322ebd346,1988-09-13 01:28:29,06ea8de3-b2f1-4aa2-8208-56f57f97f456,30edad71-d3f3-479f-87ad-f093880ccf80,8573412,1
28f1c727-668e-425c-909a-d9702d156341,2000-03-03 22:15:34,dd40740a-8f18-4db5-919e-4fcaf5c35b8b,77120f3b-9b69-43a9-9045-c75292c3c99d,8607990,0
d5802f8b-6a42-4271-9bc7-6118ce9ee2d6,1990-07-16 21:32:54,11d604ae-a6ba-45ba-bbee-e91390b8a7ac,6c94b1d7-0372-4306-9db3-805577f4d279,8646160,1
d2ac537d-2bf6-4f5c-8839-59d76660a435,2002-05-25 23:11:02,31d15e1c-5e95-45dc-9a55-0925fbd910b5,2c288c88-2944-412f-bd7e-37f76fe071ae,8502359,0
71419878-ed39-4506-9d04-8b58c8461a94,2009-02-04 18:14:37,282c9d21-c840-4a36-b36b-59907bf676b9,59358747-d58a-404d-9c74-7340770f24ab,8605907,1
a38adecf-1493-4997-857c-5601793a4832,2014-03-28 12:29:49,f6271685-c7f9-4d93-a58c-7a115a7c5669,3f4f3177-2c03-45f8-89c4-f38ff617136c,8587451,1
c6c79955-7a6d-483c-85f1-2e6a64d84072,2013-08-17 13:53:21,8af8e2ab-b1f0-4b67-85fe-78227bea20ec,f260b625-44f2-44f7-8a7e-c877cf8fa107,8569279,1
496e320b-bff2-453c-a402-ab35e6f489b0,1994-02-08 11:07:10,87c211a2-000b-44ef-ac34-f34f19703e4f,5f9dfbb7-8bca-494a-802e-f11f12c9906a,8742029,0
8b4b11a4-e58e-42f2-843d-2f297104daf5,1995-10-15 14:51:58,d66fe172-cc5a-407c-acae-ce4e10f98729,5e222141-428c-4b49-b031-fab7e64a9fb9,8576279,1
f4b62f73-8cdb-46e0-8af3-8888344f1d61,2000-02-03 04:30:23,f04498a4-fd70-42a7-a01a-8843cc1d10d9,bc69f218-8abd-4f6f-a1e1-68c30735ddd4,8766294,0
99100b37-3500-425a-8739-9f442b10bb26,2008-01-19 02:07:09,135ae3e2-d03d-41a8-9cdf-636c09c16e6f,5e222141-428c-4b49-b031-fab7e64a9fb9,8605666,0
0099ee6e-ddf8-4d27-9e59-cb03aa4f5866,2007-04-16 13:03:21,8bdd5d9b-ebe1-497b-84cb-98c602d40a1c,82574d80-3650-43bf-b0a1-4bf1c60c6fe1,8352823,0
